run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,1.0870672464370728,0.002380952380952381,20,0.27521033835291825,7.062146892655367e-05,9.310330912025828,8.003430185633576,0.049798006975979636,0.873075290202111,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0870672464370728,0.002281746031746032,20,0.27521033835291825,7.062146892655367e-05,9.310330912025828,8.003430185633576,0.049798006975979636,0.873075290202111,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.002182539682539683,20,0.27212157682012056,7.062146892655367e-05,9.117433414043584,8.117433414043584,0.04745448120695967,0.8730873912838213,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.0020833333333333337,20,0.27212157682012056,7.062146892655367e-05,9.117433414043584,8.117433414043584,0.04745448120695967,0.8730873912838213,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.0019841269841269845,20,0.27212157682012056,7.062146892655367e-05,9.117433414043584,8.117433414043584,0.04745448120695967,0.8730873912838213,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.0018849206349206352,20,0.27212157682012056,7.062146892655367e-05,9.117433414043584,8.117433414043584,0.04745448120695967,0.8730873912838213,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0994967222213745,0.0017857142857142859,20,0.27212157682012056,7.062146892655367e-05,9.117433414043584,8.117433414043584,0.04745448120695967,0.8730873912838213,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1119261980056763,0.0016865079365079368,20,0.2697249332847646,5.0443906376109764e-05,8.965294592413237,8.213075060532688,0.04415290687104944,0.8730936644397715,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1119261980056763,0.0015873015873015875,20,0.2697249332847646,5.0443906376109764e-05,8.965294592413237,8.213075060532688,0.04415290687104944,0.8730936644397715,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1119261980056763,0.0014880952380952382,20,0.2697249332847646,5.0443906376109764e-05,8.965294592413237,8.213075060532688,0.04415290687104944,0.8730936644397715,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1119261980056763,0.0013888888888888892,20,0.2697249332847646,5.0443906376109764e-05,8.965294592413237,8.213075060532688,0.04415290687104944,0.8730936644397715,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1119261980056763,0.0012896825396825399,20,0.2697249332847646,5.0443906376109764e-05,8.965294592413237,8.213075060532688,0.04415290687104944,0.8730936644397715,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.124355673789978,0.0011904761904761906,20,0.2680250976325599,4.0355125100887815e-05,8.851089588377723,8.282082324455207,0.04237254318373742,0.8730983895043954,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.124355673789978,0.0010912698412698415,20,0.2680250976325599,4.0355125100887815e-05,8.851089588377723,8.282082324455207,0.04237254318373742,0.8730983895043954,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.124355673789978,0.0009920634920634922,20,0.2680250976325599,4.0355125100887815e-05,8.851089588377723,8.282082324455207,0.04237254318373742,0.8730983895043954,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1367850303649902,0.0008928571428571429,20,0.2664993048045965,4.0355125100887815e-05,8.75181598062954,8.335754640839387,0.04109895495304588,0.8730994459212829,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1367850303649902,0.0007936507936507938,20,0.2664993048045965,4.0355125100887815e-05,8.75181598062954,8.335754640839387,0.04109895495304588,0.8730994459212829,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.149214506149292,0.0006944444444444446,20,0.2656508966277182,3.0266343825665863e-05,8.681598062953995,8.37449556093624,0.0398920583198342,0.8731005023381704,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1616439819335938,0.0005952380952380953,20,0.2643846412547277,3.0266343825665863e-05,8.63135593220339,8.40597255851493,0.03890348743191531,0.8731005023381704,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1616439819335938,0.0004960317460317461,20,0.2643846412547277,3.0266343825665863e-05,8.63135593220339,8.40597255851493,0.03890348743191531,0.8731005023381704,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1740734577178955,0.0003968253968253969,20,0.26255766820754295,3.0266343825665863e-05,8.595036319612591,8.429176755447942,0.038241321918532765,0.8731015587550578,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.1865029335021973,0.00029761904761904765,20,0.26202281017648704,3.0266343825665863e-05,8.566182405165456,8.447336561743342,0.037617634298222236,0.8731015587550578,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,0.00019841269841269844,20,0.2602449071405284,3.0266343825665863e-05,8.486077481840194,8.486077481840194,0.03590768360029655,0.8731057517499203,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,9.920634920634922e-05,20,0.2602449071405284,3.0266343825665863e-05,8.486077481840194,8.486077481840194,0.03590768360029655,0.8731057517499203,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.0,-1.0,20,0.6123947432406379,0.002380952380952381,20.0,0.0,0.4736897299577211,0.0,Conformal,0.023,low_risk_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.348085880279541,0.0,20,0.2602449071405284,3.0266343825665863e-05,8.486077481840194,8.486077481840194,0.03590768360029655,0.8731057517499203,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0020971302428256073,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.002009749816041207,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0019223693892568069,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0018349889624724065,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0017476085356880062,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0016602281089036059,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0015728476821192056,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.0014854672553348052,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0324320793151855,0.001398086828550405,20,0.2748356626717689,8.027292795504716e-05,9.05217740317078,8.140076259281557,0.04645876790457063,0.8737224094407837,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0448198318481445,0.0013107064017660046,20,0.2713464122446037,6.020469596628538e-05,8.921533212923942,8.22998193859121,0.04395294185304679,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0448198318481445,0.0012233259749816043,20,0.2713464122446037,6.020469596628538e-05,8.921533212923942,8.22998193859121,0.04395294185304679,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0448198318481445,0.001135945548197204,20,0.2713464122446037,6.020469596628538e-05,8.921533212923942,8.22998193859121,0.04395294185304679,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0448198318481445,0.0010485651214128036,20,0.2713464122446037,6.020469596628538e-05,8.921533212923942,8.22998193859121,0.04395294185304679,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.0448198318481445,0.0009611846946284034,20,0.2713464122446037,6.020469596628538e-05,8.921533212923942,8.22998193859121,0.04395294185304679,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
1,100,0.3,0.0,Harm,hybrid,1.057207703590393,0.0008738042678440031,20,0.2679395845027991,6.020469596628538e-05,8.81637567730283,8.292996187035921,0.042057961003544725,0.8737299242058255,Conformal,0.023,low_risk_q1,0.023,1.0,0
