run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,0.6644656658172607,0.002380952380952381,20,0.45278775993541615,0.0020682001614205003,19.61904761904762,0.9620661824051655,0.6091770189644096,0.8280325762156844,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.701754093170166,0.002281746031746032,20,0.42699663082602507,0.0019168684422921712,19.39729620661824,1.104317998385795,0.5830742228647431,0.8543185482235969,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7639013528823853,0.002182539682539683,20,0.39913281985500065,0.001644471347861178,18.777239709443098,1.478410008071025,0.5182194662218407,0.8679959824129309,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8136191368103027,0.0020833333333333337,20,0.38497212922283525,0.0015032284100080712,17.914850686037127,1.9493543179983859,0.43442188142912097,0.8707863154679278,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8260486125946045,0.0019841269841269845,20,0.3802206915259334,0.0014729620661824052,17.659200968523002,2.111581920903955,0.40735734954359626,0.8712042583629502,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8384780883789062,0.0018849206349206352,20,0.37595293029017257,0.0014124293785310734,17.357949959644873,2.2857142857142856,0.38091273829135436,0.871574994085623,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8633370399475098,0.0017857142857142859,20,0.3678145675547632,0.0012207425343018564,16.73769168684423,2.682001614205004,0.3266461359199592,0.8721407797338091,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8881959915161133,0.0016865079365079368,20,0.3590050572560784,0.001099677158999193,15.999798224374496,3.164648910411622,0.27008115698756646,0.8723995776996231,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9006253480911255,0.0015873015873015875,20,0.35442436878470285,0.001029055690072639,15.610774818401937,3.4382566585956416,0.24401149706860864,0.8725278588935994,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9130548238754272,0.0014880952380952382,20,0.3472262272821711,0.0009584342211460856,15.177966101694915,3.7362792574656982,0.21895394890511982,0.8725932856727405,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.925484299659729,0.0013888888888888892,20,0.3441934199282858,0.0008171912832929781,14.7227602905569,4.0641646489104115,0.19557607756790754,0.8726718982516313,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9379137754440308,0.0012896825396825399,20,0.33570870340554193,0.0007970137207425343,14.254640839386601,4.401937046004843,0.17371733193394148,0.8727526263041109,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9627727270126343,0.0011904761904761906,20,0.3258565007106205,0.0006355932203389831,13.324253430185633,5.122881355932203,0.1371900217639316,0.8728931478951544,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.975202202796936,0.0010912698412698415,20,0.31846949027776605,0.0005548829701372075,12.820823244552058,5.496569814366424,0.12184134436566518,0.8729250211244971,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.9876315593719482,0.0009920634920634922,20,0.3134043787983039,0.0005447941888619855,12.328087167070217,5.875302663438257,0.10845748211121548,0.8729505296243028,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.00006103515625,0.0008928571428571429,20,0.3070797936234495,0.0004741727199354318,11.856739305891848,6.2425343018563355,0.0961832316244409,0.8729892422087092,Conformal,0.023,top_ranker_q1,0.023,1.0,0
0,100,0.3,0.0,Harm,hybrid,1.0124905109405518,0.0007936507936507938,20,0.30064526595076124,0.0003026634382566586,11.389830508474576,6.599475383373688,0.08617174164053264,0.8730198024062253,Conformal,0.023,top_ranker_q1,0.023,1.0,0
