run_id,epoch,base_harm,beta,score_type,conformal_method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n,gamma,calib_risk_adjusted,num_adv_users,calib_set_size,avg_harm_adv_raw,total_flagged_items,total_items_seen_by_adv_users
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.11756947636604309,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.12999893724918365,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.14242839813232422,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.1548578441143036,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.16728731989860535,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.17971676588058472,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.19214622676372528,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.20457568764686584,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.2170051485300064,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.22943460941314697,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.24186407029628754,0.0024197530864197535,40,4049,0.0037500000000000007,40,9740
0,100,0.3,0.0,harm,hybrid,0.01,top_ranker_q1,0.001,1.0,0,0.2542935311794281,0.0024074074074074076,40,4049,0.0037500000000000007,40,9740
