run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n,tag,avg_frequency_in_topk
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,26,0.012417648233180091
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,67,0.07091235775604182
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,12,0.06785785585945545
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,15,0.02673188261129901
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,62,0.0436114993012586
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,4,0.01854661609103565
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,39,0.12155120782591383
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,20,0.05301457376722031
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,68,0.04890197644240477
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,2,0.04049710521062167
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,1,0.028758235176681562
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,6,0.04190457177081327
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,11,0.03560590936314667
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,17,0.01913555599920093
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,16,0.01033140347374713
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,9,0.04764424036733987
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,7,0.03400878418846093
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,5,0.031643042523457725
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,65,0.02960670792573346
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,42,0.005330405270513124
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,10,0.009672589339189373
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,30,0.003523657416650053
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,18,0.021750848472748423
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,3,0.06498303054502129
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,43,0.027350768616489732
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,19,0.03129367139149525
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,14,0.004352166101018201
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,34,0.08854062687163322
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,38,0.006967458574565818
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,25,0.028688360950289073
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,29,0.003124376122978656
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,21,0.004382112198043555
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,13,0.02085246556198782
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,36,0.00828508684368134
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,27,0.006109003793172346
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,60,0.01027151127969643
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,8,0.03114394090636847
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,35,0.005689758434817379
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,22,0.004851267718107445
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,28,0.03026552206029124
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,37,0.001936514274306249
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,24,0.005080854461968501
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,56,0.00037931722898782214
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,23,0.0014473946895587906
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,52,2.9946097025354366e-05
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,53,0.0006588141345577952
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,64,0.00027949690556997416
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,54,0.0006887602315831494
0,100,0.3,0.0,Harm,hybrid,0.502882719039917,0.002385705729686564,20,Conformal,0.01,random,0.01,1.0,0,40,0.00043920942303853067
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,26,0.012387702136154734
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,67,0.07177081253743528
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,12,0.06755839488920179
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,15,0.026452385705729022
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,62,0.04338191255739755
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,4,0.018776202834896692
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,39,0.12056298662407693
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,20,0.05281493312038456
0,100,0.3,0.0,Harm,hybrid,0.5650299787521362,0.002286301324282957,20,Conformal,0.01,random,0.01,1.0,0,68,0.04840287482531551
