run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method,Collective,Report Strategy,Report Fraction,likes_softmax_temperature,topk_n
0,100,0.3,0.0,Harm,hybrid,0.45316487550735474,0.0023785926660059467,20,0.5992382530132272,0.0023389494549058477,19.988503468780973,0.38295341922695736,0.6438509199417527,0.2610538224686589,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.5153121948242188,0.0022794846382556988,20,0.5783462705063612,0.0022596630327056492,19.9599603567889,0.5855302279484639,0.6423978148668014,0.43724284362227805,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.577459454536438,0.0021803766105054512,20,0.5366220851008835,0.0022101090188305253,19.890981169474728,0.7466798810703666,0.6368760940775428,0.6474859488878931,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6271772384643555,0.0020812685827552033,20,0.4851091581194637,0.0021506442021803763,19.77106045589693,0.8537165510406343,0.6243560630255147,0.7738876274764784,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.6644656658172607,0.0019821605550049554,20,0.44983718940897627,0.0020911793855302283,19.625768087215064,0.9554013875123885,0.6085132168932301,0.8299762399251928,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7141834497451782,0.0018830525272547079,20,0.41606869992060946,0.0018533201189296336,19.32309217046581,1.1557978196233896,0.5739538008576799,0.8611947221076848,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.7887603044509888,0.00178394449950446,20,0.3885294900580692,0.0015758176412289395,18.425173439048564,1.6743310208126858,0.4825309668331528,0.8715608309531162,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8260486125946045,0.0016848364717542122,20,0.37796057818409,0.0015064420218037662,17.70049554013875,2.090782953419227,0.40980154726543266,0.8730799414166068,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8384780883789062,0.0015857284440039645,20,0.37297881245866915,0.0014370664023785928,17.40455896927651,2.2622398414271556,0.38263838786604487,0.8734441369055198,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.850907564163208,0.0014866204162537167,20,0.3694300814284278,0.0013379583746283448,17.114370664023784,2.4499504459861248,0.35413135844215876,0.8737008475216861,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8633370399475098,0.001387512388503469,20,0.3662015539992454,0.0012685827552031716,16.795242814667986,2.6555004955401387,0.3281820589803005,0.8739999413995556,Conformal,0.001,tag,0.25,1.0,0
0,100,0.3,0.0,Harm,hybrid,0.8881959915161133,0.001288404360753221,20,0.35656267565361177,0.0011496531219028743,16.070366699702674,3.1357779980178395,0.27110913448903273,0.8742541738512055,Conformal,0.001,tag,0.25,1.0,0
